id;title;description;availability;condition;price;sale_price;link;image_link;brand;custom_label_0
2,01E+12;Regal HM SMART REG-1 naravni hrast/črna;Regal HM SMART REG-1 v naravni hrast barvi, s kontrastnimi kovinskimi črnimi nogicami.   Sestavljen je iz vrste odprtih polic in krilnih vrat. Zaobljene oblike in visoke noge dajejo celotni strukturi edinstven značaj in vintage izgled. Pohištveni kos je funkcionalen prostor za razstavljanje zbirke knjig, fotografij ali spominkov, hkrati pa za shranjevanje manj privlačnih predmetov za krilna vrata. Regal Smart REG-1 je izdelan iz kombinacije visokokakovostnih materialov, ki se dobro predstavijo in jih hkrati z zanesljivostjo zadovoljijo pri vsakodnevni uporabi. Omarica se s svojim brezčasnim in elegantnim videzom prilega tako domačim kot pisarniškim aranžmajem.     Mere: 97/37/196 cm  Material: MDF + naravni hrastov furnir / iverne plošče + naravni hrastov furnir / prašno lakirano jeklo  Barva: naravni hrast / črna;in stock;new;882.30 EUR;;https://www.funtrade.net/regal-hm-smart-reg-1-naravni-hrast-crna.html;https://www.funtrade.net/pub/media/catalog/product/s/m/smart_1_ok.jpg;HM;2910,1949,2212,2554,1940
2,01E+12;Regal HM SMART REG-2 naravni hrast / črna;Regal HM SMART REG-2 v naravni hrast barvi, s kontrastnimi kovinskimi črnimi nogicami.   Sestavljen je iz vrste odprtih polic in krilnih vrat. Zaobljene oblike in visoke noge dajejo celotni strukturi edinstven značaj in vintage izgled. Pohištveni kos je funkcionalen prostor za razstavljanje zbirke knjig, fotografij ali spominkov, hkrati pa za shranjevanje manj privlačnih predmetov za krilna vrata. Regal Smart REG-1 je izdelan iz kombinacije visokokakovostnih materialov, ki se dobro predstavijo in jih hkrati z zanesljivostjo zadovoljijo pri vsakodnevni uporabi. Omarica se s svojim brezčasnim in elegantnim videzom prilega tako domačim kot pisarniškim aranžmajem.     Dimenzije: 117/37/153 cm  Material: MDF + naravni hrastov furnir / iverne plošče + naravni hrastov furnir / prašno lakirano jeklo  Barva: naravni hrast / črna;in stock;new;911.58 EUR;;https://www.funtrade.net/regal-hm-smart-reg-2-naravni-hrast-crna.html;https://www.funtrade.net/pub/media/catalog/product/s/m/smart_regal2_ok.jpg;HM;2910,1949,2212,2554,1789,1940,2703
2,01E+12;TV komoda HM SMART RTV-1 naravni hrast/črna;TV komoda HM SMART RTV-1 v naravni hrast barvi, s kontrastnimi kovinskimi črnimi nogicami.   Izdelana je iz trpežne pohištvene plošče, furnirane v zanimivo barvo hrasta. Je vrsta plošče, za katero je značilna visoka odpornost na praske in vlago, kar zagotavlja dolgotrajno uporabo. Ima prostorne predale. Zaobljene oblike in visoke noge dajejo celotni strukturi edinstven značaj in vintage izgled. Izpolnila bo pričakovanja zahtevnih uporabnikov.      Dimenzije: 167/44/59 cm  Material: MDF + naravni hrastov furnir / iverne plošče + naravni hrastov furnir / prašno lakirano jeklo  Barva: naravni hrast / črna;in stock;new;802.27 EUR;;https://www.funtrade.net/tv-komoda-hm-smart-rtv-1-naravni-hrast-crna.html;https://www.funtrade.net/pub/media/catalog/product/s/m/smart_tv.jpg;HM;2910,2203,2554,1940,1944,2192
2,01E+12;Raztegljiva jedilna miza HM SMART-ST, 170/250x100 cm;Raztegljiva jedilna miza HM SMART-ST v naravni hrast in črni barvi.  Odlikuje je sodoben dizajn, v poudarjenem industrijskem videzu. Inovativen dizajn ji omogoča večnamensko uporabo. Popestrila bo vsako jedilnico, kot vsak notranji ali zunanji vrt. Njen razpon raztegljivosti omogoča večje število oseb, zato je nepogrešljiv element ob večjih družinah ali druženjih.      Dimenzije: 170/250x100x76 cm  Material: MDF + naravni hrastov furnir / iverne plošče + naravni hrastov furnir / prašno lakirano jeklo  Barva: naravni hrast / črna;in stock;new;1227.81 EUR;;https://www.funtrade.net/raztegljiva-jedilna-miza-hm-smart-st-naravni-hrast-crna.html;https://www.funtrade.net/pub/media/catalog/product/s/m/smart_jedilna_miza.jpg;HM;2910,2897,2895,2988,2989
2,01E+12;Raztegljiva jedilna miza HM WINDSOR 160/240x90 cm, temni hrast/bela;Raztegljiva miza, mere: 160-240/90/76 cm,  Material: zgornja plošča - furnirana plošča, robovi masiven, noge - masivni bukov les,  Barva: zgornja stran - temen hrast, noge - bela  Oljena delovna plošča - potrebno posebno vzdrževanje, podrobnosti v priročniku.;in stock;new;568.03 EUR;;https://www.funtrade.net/raztegljiva-jedilna-miza-hm-windsor-temni-hrast-bela.html;https://www.funtrade.net/pub/media/catalog/product/w/i/windsor_miza.jpg;HM;2897,2988,2989
2,01E+12;Raztegljiva jedilna miza HM XARELTO, 130/175x85x76 cm;Visoko kakovostna jedilna miza HM XARELTO v dimenziji 135/175X85x76 cm je odlična izbira za vašo kuhinjo. Moderna in preprosta oblika ji nudi možnost bivati tudi v drugih prostorih kot je npr. dnevna soba.  Prvavokotna raztegljiva miza HM XARELTO je kombinacija preprostosti, minimalizma in funkcionalnosti, kar bo notranjosti dalo edinstven značaj.  Sestavljena miza iz furnirne pohištvene plošče, s čudovitim podstavkom v kombinaciji wotan hrast in črne barve, bo zadovoljila številnim zahtevam in kombinacijam barv. Miza je zelo trpežna in odporna na mehanske poškodbe, kar zagotavlja dolgotrajno uporabo in zadovoljstvo.  Čudovita jedilna miza, zaradi katere boste z veseljem gostili številne goste in svojo družino.   Lastnosti izdelka:    kakovostni izdelek  furnirna pohištvena plošča   plošča v barvi wotan hrast  podnožje v kombinaciji wotan hrast, črna  moderna oblika  raztegljiva       Dimenzije: 130-175/85/76 cm, podaljšek,  Material: furnirna pohištvena plošča,  Barva: hrast wotan / črna;in stock;new;230.34 EUR;;https://www.funtrade.net/raztegljiva-jedilna-miza-hm-xarelto-votan-hrast-crna.html;https://www.funtrade.net/pub/media/catalog/product/m/i/miza_hmmmm.jpg;HM;2897,2895,2988,2989
2,01E+12;Blok kuhinja HM DARIA 240, antracit;Dolžina kompleta: 240 cm  Plinski amortizerji  Debelina delovne plošče: 28 mm  Barve: sprednji del - antracit, telo - craft hrast, delovna plošča - antracit        * v ceno je vključen samo leseni del;in stock;new;400.16 EUR;;https://www.funtrade.net/blok-kuhinja-hm-daria-240-antracit.html;https://www.funtrade.net/pub/media/catalog/product/d/a/daria_240_antracit.jpg;HM;2739
2,01E+12;Pisalna miza HM SERGIO XL, antracit - wotan hrast;Navadna ali kotna pisalna miza.  Mere: 134-210/60-90/78 cm  Material: laminirana iverna plošča / laminiran MDF / masivni les  Barva: antracit mat – hrast wotan;in stock;new;259.62 EUR;;https://www.funtrade.net/pisalna-miza-hm-sergio-xl-antracit-wotan-hrast.html;https://www.funtrade.net/pub/media/catalog/product/s/e/sergio_xl.jpg;HM;1760,263
2,01E+12;Pisalna miza HM SERGIO, antracit, wotan hrast;Pisalna miza z nastavljivo širino  Mere: 134-165/60/78 cm Material: laminirana iverna plošča / laminiran MDF / masivni les Barva: antracit mat – hrast wotan;in stock;new;228.38 EUR;;https://www.funtrade.net/pisalna-miza-hm-sergio-antracit-wotan-hrast.html;https://www.funtrade.net/pub/media/catalog/product/s/e/sergio_1_.jpg;HM;1760,263
331565;Podloga za sedenje za v savno Rento Kenno 50x60 cm, črno-siva;Udobna podloga za klop za savno, narejena iz recikliranega bombaža, ki daje tkanini naravno mehkobo in živahno teksturo.     Dimenzije: 50x60 cm  Barva: siva in črna  Material: 75 % bombaž, 25 % poliester     Oglejte si celotni katalog asortimana RENTO.  Blagovna znamka Rento je znana finska blagovna znamka, ki proizvaja in ponuja široko paleto izdelkov za savno in wellness. Specializirani so za izdelavo visokokakovostnih izdelkov, kot so leseni izdelki za savno, brisače, kopalni plašči, dodatki za savno in še več. Rento je priljubljena med ljubitelji savn in tistimi, ki cenijo finsko dediščino in kakovostne izdelke za sprostitev in dobro počutje.  Rento proizvaja široko paleto tekstilnih izdelkov, kot so brisače, kopalni plašči, odeje in druge tkanine, namenjene uporabi v savnah, domačih wellness prostorih ali za vsakodnevno uporabo. Njihovi tekstilni izdelki so običajno narejeni iz visokokakovostnih materialov, ki so udobni, vpojni in prijetni na dotik. Lahko so izdelani iz bombaža ali drugih mehkih in trpežnih tkanin, ki so prilagojeni za uporabo v vlažnem okolju savne.  Rento se pogosto ponaša s finsko dediščino in kakovostjo ter ponuja tekstilne izdelke, ki so estetsko privlačni in funkcionalni. Če iščete udobne in visokokakovostne tekstilne izdelke za savno ali domačo uporabo, so njihovi izdelki lahko odlična izbira.;in stock;new;14.90 EUR;;https://www.funtrade.net/podloga-za-sedenje-za-v-savno-rento-kenno-50x60-cm-crno-siva.html;https://www.funtrade.net/pub/media/catalog/product/k/e/keno_podloga.jpg;Funtrade;2580,2645,2674,3041
9AD0310030;Ukrivljeno stensko držalo CeraStyle Disabled;Serija DISABLED je prilagojena gibalno oviranim osebam.  Osnovni podatki:    Serija: za gibalno ovirane osebe  Model: 9AD0310030  Dimenzija: 31 x 31  Barva: krom  Material: inox  Izvedba/montaža: stenska  za gibalno ovirane osebe    CeraStyle je priznana blagovna znamka, ki se je v 30 letih razširila že v več kot 60 držav po vsem svetu. Znamko sestavlja široka paleta posebno oblikovanih izdelkov s sodobno in estetsko dovršenim dizajnom. Da je CeraStyle simbol za kakovost, potrujejo pridobljeni certifikati kakovosti, ki veljajo na mednarodnem trgu.;in stock;new;39.43 EUR;;https://www.funtrade.net/ukrivljeno-stensko-drzalo-cerastyle-disabled.html;https://www.funtrade.net/pub/media/catalog/product/u/k/ukrivljeno_kopalnisko_oprijemalo_cerastyle_9ad0310030.jpg;Funtrade;1962,1963,2917,2975,1791,3005
9AD0300030;Stensko držalo CeraStyle Disabled ravno 30;Serija DISABLED je prilagojena gibalno oviranim osebam.  Osnovni podatki:    Serija: za gibalno ovirane osebe  Model: 9AD0300030  Dimenzija: 30 x 12  Barva: krom  Material: inox  Izvedba/montaža: stenska  za gibalno ovirane osebe    CeraStyle je priznana blagovna znamka, ki se je v 30 letih razširila že v več kot 60 držav po vsem svetu. Znamko sestavlja široka paleta posebno oblikovanih izdelkov s sodobno in estetsko dovršenim dizajnom. Da je CeraStyle simbol za kakovost, potrujejo pridobljeni certifikati kakovosti, ki veljajo na mednarodnem trgu.;in stock;new;26.47 EUR;;https://www.funtrade.net/stensko-drzalo-cerastyle-disabled-ravno-30.html;https://www.funtrade.net/pub/media/catalog/product/r/a/ravno_kopalnisko_oprijemalo_cerastyle_30cm_9ad0300030.jpg;Funtrade;1962,1963,2917,2975,1791,3005
9AD0731031;Stensko pomično držalo CeraStyle Disabled z držalom za wc papir;Serija DISABLED je prilagojena gibalno oviranim osebam.  Osnovni podatki:    Serija: za gibalno ovirane osebe  Model: 9AD0731031  Dimenzija: 73 x 23,5 x 11  Barva: krom  Material: inox  Izvedba/montaža: stenska  za gibalno ovirane osebe    CeraStyle je priznana blagovna znamka, ki se je v 30 letih razširila že v več kot 60 držav po vsem svetu. Znamko sestavlja široka paleta posebno oblikovanih izdelkov s sodobno in estetsko dovršenim dizajnom. Da je CeraStyle simbol za kakovost, potrujejo pridobljeni certifikati kakovosti, ki veljajo na mednarodnem trgu.;in stock;new;67.59 EUR;;https://www.funtrade.net/stensko-pomicno-drzalo-cerastyle-disabled-z-drzalom-za-wc-papir.html;https://www.funtrade.net/pub/media/catalog/product/s/t/stensko_pomicno_drzalo_cerastyle_disabled_z_drzalom_za_wc_papir.jpg;Funtrade;1962,1963,2917,2975,1791,3005
019100-W97-01;Wc školjka brez roba CeraStyle CITY bela mat + deska s počasnim zapiranjem;Vrhunska sanitarna keramika CERASTYLE. Serija CeraStyle City prinese svežino v vašo kopalnico. Vedno elegantna.    Wc školjka brez roba brez deske.   Dimenzije:     širina: 37 cm  globina: 53 cm  višina: 34 cm    Lastnosti wc školjke:    Bela mat barva  Gladke linije  Brez roba  Enostavna montaža  Skriti vijaki (pritrdilni sistem)    SKU:    019100-W97-01-8SC1065S01      Brezrobna (rimless) izvedba Gladke površine preprečujejo širjenje škodljivih mikroorganizmov in bakterij. Učinkovit inovativen sistem splakovanja porazdeli vodo tako, da zajame vse kotičke školjke.  Enostavno čiščenje Zahvaljujoč brezrobni obliki je čiščenje zelo enostavno. Gladka oblika preprečuje zadrževanje mikroorganizmov na površini, inovativna tehnologija splakovanja pa porazedeli vodo po celotni površini in tako zajame vse kotičke školjke.     Dimenzije:             CeraStyle je priznana blagovna znamka, ki se je v 30 letih razširila že v več kot 60 držav po vsem svetu. Znamko sestavlja široka paleta posebno oblikovanih izdelkov s sodobno in estetsko dovršenim dizajnom. Da je CeraStyle simbol za kakovost, potrujejo pridobljeni certifikati kakovosti, ki veljajo na mednarodnem trgu. ;in stock;new;375.55 EUR;;https://www.funtrade.net/wc-skoljka-brez-roba-cerastyle-city-bela-mat-deska-s-pocasnim-zapiranjem.html;https://www.funtrade.net/pub/media/catalog/product/w/c/wc_skoljka_cerastyle_city_bela_mat.jpg;Funtrade;1792,2183,2602,2653,2917,2975,1791,2998
331563;Brisača za v savno Rento Kenno 90x180 cm, črno-siva;Udobna velika kopalniška brisača. Tekstil serije Kenno je izdelan iz recikliranega bombaža, ki daje tkanini naravno mehkobo in živahno teksturo.     Dimenzije: 90x180 cm  Barva: siva in črna  Material: 75 % bombaž, 25 % poliester     Oglejte si celotni katalog asortimana RENTO.     Blagovna znamka Rento je znana finska blagovna znamka, ki proizvaja in ponuja široko paleto izdelkov za savno in wellness. Specializirani so za izdelavo visokokakovostnih izdelkov, kot so leseni izdelki za savno, brisače, kopalni plašči, dodatki za savno in še več. Rento je priljubljena med ljubitelji savn in tistimi, ki cenijo finsko dediščino in kakovostne izdelke za sprostitev in dobro počutje.  Rento proizvaja široko paleto tekstilnih izdelkov, kot so brisače, kopalni plašči, odeje in druge tkanine, namenjene uporabi v savnah, domačih wellness prostorih ali za vsakodnevno uporabo. Njihovi tekstilni izdelki so običajno narejeni iz visokokakovostnih materialov, ki so udobni, vpojni in prijetni na dotik. Lahko so izdelani iz bombaža ali drugih mehkih in trpežnih tkanin, ki so prilagojeni za uporabo v vlažnem okolju savne.  Rento se pogosto ponaša s finsko dediščino in kakovostjo ter ponuja tekstilne izdelke, ki so estetsko privlačni in funkcionalni. Če iščete udobne in visokokakovostne tekstilne izdelke za savno ali domačo uporabo, so njihovi izdelki lahko odlična izbira.;in stock;new;24.90 EUR;;https://www.funtrade.net/brisaca-za-v-savno-rento-kenno-90x180-cm-crno-siva.html;https://www.funtrade.net/pub/media/catalog/product/b/r/brisaca_za_savnanje.jpg;Funtrade;2580,2645,2674,2978,3041,3051
614575;Sarong oblačilo za v savno Rento Kenno 70x145 cm, antracit;Udobna brisača za okoli pasu. Tekstil serije Kenno je izdelan iz recikliranega bombaža, ki daje tkanini naravno mehkobo in živahno teksturo. Brisača je prijetna na dotik in elegantno zaključena. Zapenjanje z ježkom.     Dimenzije: 70x145 cm  Barva: siva in črna  Material: 75 % bombaž, 25 % poliester     Oglejte si celotni katalog asortimana RENTO.  Blagovna znamka Rento je znana finska blagovna znamka, ki proizvaja in ponuja široko paleto izdelkov za savno in wellness. Specializirani so za izdelavo visokokakovostnih izdelkov, kot so leseni izdelki za savno, brisače, kopalni plašči, dodatki za savno in še več. Rento je priljubljena med ljubitelji savn in tistimi, ki cenijo finsko dediščino in kakovostne izdelke za sprostitev in dobro počutje.  Rento proizvaja široko paleto tekstilnih izdelkov, kot so brisače, kopalni plašči, odeje in druge tkanine, namenjene uporabi v savnah, domačih wellness prostorih ali za vsakodnevno uporabo. Njihovi tekstilni izdelki so običajno narejeni iz visokokakovostnih materialov, ki so udobni, vpojni in prijetni na dotik. Lahko so izdelani iz bombaža ali drugih mehkih in trpežnih tkanin, ki so prilagojeni za uporabo v vlažnem okolju savne.  Rento se pogosto ponaša s finsko dediščino in kakovostjo ter ponuja tekstilne izdelke, ki so estetsko privlačni in funkcionalni. Če iščete udobne in visokokakovostne tekstilne izdelke za savno ali domačo uporabo, so njihovi izdelki lahko odlična izbira.;in stock;new;29.89 EUR;;https://www.funtrade.net/sarong-oblacilo-za-v-savno-rento-kenno-85x145-cm-crno-siv.html;https://www.funtrade.net/pub/media/catalog/product/b/r/brisaca_za_pas.jpg;Funtrade;2580,2645,2674,2978,3041,3051
614576;Kenno SARONG oblačilo za savno črn/siv 85x145 cm;Sarong je udobno in preprosto oblačilo za v savno.  Tekstil serije Kenno je izdelan iz recikliranega bombaža, ki daje tkanini naravno mehkobo in živahno teksturo.  Zapiranje na ježka.     Dimenzije: 85 x 145 cm  Barva: siva in črna  Material: 75 % bombaž, 25 % poliester     Oglejte si celotni katalog asortimana RENTO.  Blagovna znamka Rento je znana finska blagovna znamka, ki proizvaja in ponuja široko paleto izdelkov za savno in wellness. Specializirani so za izdelavo visokokakovostnih izdelkov, kot so leseni izdelki za savno, brisače, kopalni plašči, dodatki za savno in še več. Rento je priljubljena med ljubitelji savn in tistimi, ki cenijo finsko dediščino in kakovostne izdelke za sprostitev in dobro počutje.  Rento proizvaja široko paleto tekstilnih izdelkov, kot so brisače, kopalni plašči, odeje in druge tkanine, namenjene uporabi v savnah, domačih wellness prostorih ali za vsakodnevno uporabo. Njihovi tekstilni izdelki so običajno narejeni iz visokokakovostnih materialov, ki so udobni, vpojni in prijetni na dotik. Lahko so izdelani iz bombaža ali drugih mehkih in trpežnih tkanin, ki so prilagojeni za uporabo v vlažnem okolju savne.  Rento se pogosto ponaša s finsko dediščino in kakovostjo ter ponuja tekstilne izdelke, ki so estetsko privlačni in funkcionalni. Če iščete udobne in visokokakovostne tekstilne izdelke za savno ali domačo uporabo, so njihovi izdelki lahko odlična izbira.;in stock;new;24.90 EUR;;https://www.funtrade.net/kenno-sarong-oblacilo-za-savno-crn-siv-85x145-cm.html;https://www.funtrade.net/pub/media/catalog/product/o/b/obleka_savna.jpg;Funtrade;2580,2645,2674,3041
641862;Postelja Kinder, premium hrast, 120x200;Otroško-mladinska soba Kinder ponuja kar 18 različnih elementov, ki jih lahko poljubno sestavite v celoto in prilagodite glede na vaš prostor.     KINDER-postelja 120  Možnost dodatka predala za pod posteljo.     Tehnični podatki:    širina: 206 cm  globina: 120 cm  višina: 91 cm  material korpusa: iveral 18 mm  material fronte: iveral 18 mm    ;in stock;new;190.99 EUR;;https://www.funtrade.net/postelja-hm-kinder-hrast-120x200.html;https://www.funtrade.net/pub/media/catalog/product/m/a/matis-24.1._6_.jpg;Funtrade;1770,2058,2566,2807
